epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,21789.6,1.18995,1.02611,1.60874,0.64577,0.78505,0.73837,0.44363,1.39206,0.90368,2.07931,0.000858025,0.000858025,0.000858025
25,22651.2,1.18299,1.00072,1.59793,0.69989,0.76997,0.77997,0.46746,1.36419,0.87551,2.05535,0.000847026,0.000847026,0.000847026
26,23504.6,1.17783,1.01108,1.60388,0.71712,0.78949,0.7959,0.4814,1.36418,0.84854,2.06315,0.000836027,0.000836027,0.000836027
27,24360.2,1.16874,0.9981,1.59737,0.71258,0.83168,0.79033,0.47414,1.42856,0.82308,2.09695,0.000825029,0.000825029,0.000825029
28,25208.7,1.1648,0.99977,1.5918,0.62489,0.86967,0.75203,0.45762,1.35933,0.86684,2.06493,0.00081403,0.00081403,0.00081403
29,26065.3,1.17283,0.99102,1.59302,0.65347,0.85169,0.79208,0.47694,1.38374,0.8266,2.07797,0.000803031,0.000803031,0.000803031
30,26936.3,1.1606,0.98592,1.58293,0.66445,0.83914,0.79036,0.48866,1.36248,0.78564,2.06791,0.000792032,0.000792032,0.000792032
31,27816,1.16403,0.99,1.59381,0.68345,0.83878,0.82041,0.48982,1.40633,0.79667,2.11322,0.000781033,0.000781033,0.000781033
32,28678.5,1.18058,0.97016,1.59881,0.72042,0.8308,0.79827,0.47342,1.41509,0.86922,2.10594,0.000770034,0.000770034,0.000770034
33,29540.3,1.1636,0.96072,1.57996,0.73722,0.81893,0.82045,0.47852,1.47757,0.81494,2.14426,0.000759035,0.000759035,0.000759035
34,30415.6,1.18283,0.96908,1.59451,0.66963,0.80362,0.7665,0.46662,1.36556,0.90591,2.07235,0.000748036,0.000748036,0.000748036
35,31281.1,1.1599,0.95105,1.58192,0.7402,0.86403,0.82889,0.50194,1.39546,0.8138,2.08717,0.000737037,0.000737037,0.000737037
36,32145.8,1.14106,0.96446,1.56704,0.76708,0.8366,0.84498,0.51593,1.37434,0.76574,2.05682,0.000726038,0.000726038,0.000726038
37,33006.6,1.14616,0.96554,1.57562,0.75166,0.79626,0.80094,0.47836,1.39554,0.82846,2.08537,0.00071504,0.00071504,0.00071504
38,33869.9,1.13837,0.92993,1.56948,0.72461,0.8763,0.81843,0.5039,1.35714,0.78008,2.06906,0.000704041,0.000704041,0.000704041
39,34726.5,1.14383,0.92907,1.5715,0.70683,0.81366,0.79514,0.48996,1.34806,0.76189,2.05302,0.000693042,0.000693042,0.000693042
40,35577.9,1.14634,0.94928,1.57024,0.74963,0.84845,0.83039,0.50059,1.3938,0.77009,2.08191,0.000682043,0.000682043,0.000682043
41,36440.5,1.13561,0.9125,1.56238,0.72775,0.81306,0.80841,0.48757,1.35925,0.79464,2.04702,0.000671044,0.000671044,0.000671044
42,37299.4,1.14256,0.91081,1.56821,0.78001,0.82119,0.84028,0.51444,1.37149,0.76261,2.0567,0.000660045,0.000660045,0.000660045
43,38159.9,1.13582,0.93989,1.56107,0.75404,0.82579,0.83635,0.51547,1.36255,0.80556,2.05856,0.000649046,0.000649046,0.000649046
44,39021.8,1.12809,0.90331,1.55614,0.74009,0.85034,0.84149,0.51384,1.36934,0.75533,2.04584,0.000638047,0.000638047,0.000638047
45,39880.5,1.12625,0.9138,1.54923,0.70548,0.8642,0.83269,0.50812,1.35038,0.80568,2.06182,0.000627048,0.000627048,0.000627048
46,40732.4,1.12812,0.9138,1.56817,0.7276,0.83947,0.84161,0.51456,1.35793,0.78058,2.05609,0.000616049,0.000616049,0.000616049
47,41586,1.12862,0.89221,1.55691,0.76938,0.84918,0.84865,0.51703,1.36025,0.7541,2.06608,0.000605051,0.000605051,0.000605051
48,42432.9,1.12876,0.90423,1.55437,0.71814,0.8781,0.84064,0.51896,1.35648,0.76431,2.03999,0.000594052,0.000594052,0.000594052
49,43281,1.13099,0.89455,1.55585,0.79497,0.86414,0.86565,0.51689,1.42021,0.77209,2.08341,0.000583053,0.000583053,0.000583053
50,44121.7,1.11972,0.89864,1.55085,0.77508,0.84843,0.85195,0.51662,1.34974,0.75968,2.04629,0.000572054,0.000572054,0.000572054
51,44980.8,1.1147,0.88556,1.55396,0.74357,0.83866,0.84029,0.50513,1.36732,0.73881,2.06369,0.000561055,0.000561055,0.000561055
52,45843.2,1.11911,0.88456,1.54737,0.776,0.82956,0.84389,0.51571,1.35533,0.75655,2.0445,0.000550056,0.000550056,0.000550056
53,46708.4,1.10737,0.88364,1.54107,0.7755,0.82242,0.83845,0.51957,1.34498,0.75914,2.02206,0.000539057,0.000539057,0.000539057
54,47572.1,1.10666,0.87487,1.54807,0.76842,0.82758,0.8338,0.51357,1.36607,0.75983,2.05709,0.000528058,0.000528058,0.000528058
55,48437.4,1.09875,0.87761,1.53872,0.78656,0.81832,0.84318,0.51886,1.34687,0.74334,2.04316,0.000517059,0.000517059,0.000517059
56,49303.4,1.10588,0.8611,1.55237,0.79507,0.83506,0.85087,0.52851,1.35807,0.72123,2.03225,0.00050606,0.00050606,0.00050606
57,50169,1.0923,0.85615,1.53556,0.77801,0.80574,0.83919,0.51202,1.36053,0.73569,2.06106,0.000495062,0.000495062,0.000495062
58,51026.3,1.09417,0.87209,1.54315,0.77722,0.88192,0.8714,0.54089,1.34287,0.72388,2.03045,0.000484063,0.000484063,0.000484063
59,51881,1.11286,0.85491,1.53861,0.71905,0.87683,0.8385,0.51143,1.35664,0.73401,2.03901,0.000473064,0.000473064,0.000473064
60,52732.1,1.09249,0.87061,1.5369,0.83055,0.82014,0.8485,0.52493,1.3785,0.75426,2.06014,0.000462065,0.000462065,0.000462065
61,53591.5,1.09934,0.85381,1.54015,0.74325,0.89442,0.85648,0.53257,1.34691,0.73218,2.04246,0.000451066,0.000451066,0.000451066
62,54457.7,1.09264,0.84107,1.53142,0.76424,0.86069,0.84158,0.52003,1.3606,0.74223,2.05311,0.000440067,0.000440067,0.000440067
63,55346.1,1.08612,0.84949,1.53265,0.7574,0.90385,0.86858,0.53393,1.3566,0.73242,2.04285,0.000429068,0.000429068,0.000429068
64,56213.7,1.07701,0.84404,1.52512,0.79019,0.86622,0.86658,0.52979,1.38672,0.69991,2.04468,0.000418069,0.000418069,0.000418069
65,57072.8,1.0737,0.84282,1.51992,0.74763,0.87161,0.86008,0.5363,1.33972,0.73148,2.0284,0.00040707,0.00040707,0.00040707
66,57937.2,1.08153,0.83487,1.52668,0.76408,0.89726,0.86141,0.53602,1.36218,0.72035,2.03352,0.000396071,0.000396071,0.000396071
67,58798.2,1.07758,0.83832,1.52564,0.77038,0.87513,0.86139,0.53235,1.34996,0.68883,2.01793,0.000385073,0.000385073,0.000385073
68,59650.9,1.08159,0.83816,1.52075,0.78404,0.87074,0.86389,0.53691,1.33903,0.69015,2.03206,0.000374074,0.000374074,0.000374074
69,60504.2,1.06595,0.83299,1.51578,0.78944,0.84292,0.85853,0.53754,1.34061,0.69586,2.02135,0.000363075,0.000363075,0.000363075
70,61356.1,1.08737,0.81373,1.53102,0.7795,0.83171,0.86025,0.54084,1.34142,0.69064,2.01742,0.000352076,0.000352076,0.000352076
71,62206.3,1.07537,0.80309,1.52707,0.78551,0.81937,0.85556,0.53076,1.35536,0.69515,2.02301,0.000341077,0.000341077,0.000341077
72,63068.1,1.07012,0.81388,1.51183,0.76714,0.86912,0.86312,0.53912,1.33096,0.71079,2.01116,0.000330078,0.000330078,0.000330078
73,63933,1.06795,0.81457,1.51925,0.78164,0.89602,0.88093,0.55377,1.32771,0.68727,2.02146,0.000319079,0.000319079,0.000319079
74,64795.4,1.06193,0.82232,1.51559,0.77106,0.87237,0.86534,0.54194,1.33279,0.69286,2.0198,0.00030808,0.00030808,0.00030808
75,65651.5,1.04848,0.80767,1.50627,0.76209,0.87879,0.86017,0.53732,1.34595,0.70399,2.02745,0.000297081,0.000297081,0.000297081
76,66505.3,1.06128,0.80422,1.52033,0.80266,0.83285,0.86174,0.534,1.35363,0.7255,2.03007,0.000286083,0.000286083,0.000286083
77,67357.9,1.04523,0.80202,1.50217,0.80306,0.8332,0.85221,0.5353,1.32617,0.71235,2.02658,0.000275084,0.000275084,0.000275084
78,68211.2,1.0542,0.79664,1.50703,0.75158,0.87545,0.85142,0.52989,1.34336,0.7222,2.02191,0.000264085,0.000264085,0.000264085
79,69065.7,1.05165,0.78413,1.50498,0.778,0.85777,0.85728,0.53621,1.33293,0.71197,2.01461,0.000253086,0.000253086,0.000253086
80,69916.7,1.05945,0.79393,1.50992,0.77623,0.82981,0.84878,0.5309,1.34553,0.74667,2.03231,0.000242087,0.000242087,0.000242087
81,70889.9,1.03405,0.77295,1.48969,0.7392,0.84639,0.83395,0.5174,1.3644,0.74093,2.05019,0.000231088,0.000231088,0.000231088
82,72102.7,1.04503,0.79106,1.50505,0.82068,0.81355,0.8593,0.54427,1.32971,0.69755,2.00976,0.000220089,0.000220089,0.000220089
83,73350.4,1.0383,0.79012,1.50241,0.77241,0.8421,0.84987,0.53188,1.33126,0.72431,2.02487,0.00020909,0.00020909,0.00020909
84,74674.4,1.02767,0.78469,1.48903,0.78032,0.86526,0.86702,0.54257,1.33359,0.69471,2.023,0.000198091,0.000198091,0.000198091
85,75935.5,1.03405,0.76528,1.4884,0.79354,0.84348,0.85486,0.531,1.35573,0.70263,2.04799,0.000187092,0.000187092,0.000187092
86,76998.7,1.03906,0.75739,1.49505,0.79902,0.84192,0.85895,0.53594,1.33993,0.70729,2.02864,0.000176094,0.000176094,0.000176094
87,78066.2,1.03212,0.75726,1.4812,0.75766,0.87217,0.8628,0.54574,1.3312,0.70294,2.01252,0.000165095,0.000165095,0.000165095
88,79138.4,1.03166,0.75879,1.48925,0.79976,0.83873,0.85463,0.53486,1.34937,0.71784,2.02751,0.000154096,0.000154096,0.000154096
89,80220.2,1.02405,0.74778,1.48357,0.80547,0.81505,0.85176,0.53013,1.34524,0.70968,2.02615,0.000143097,0.000143097,0.000143097
90,81310.7,1.01704,0.76788,1.47839,0.77692,0.87298,0.85485,0.5387,1.33491,0.70788,2.02137,0.000132098,0.000132098,0.000132098
91,82357.1,0.98221,0.57064,1.68802,0.79921,0.85084,0.85572,0.53204,1.33922,0.75563,2.02445,0.000121099,0.000121099,0.000121099
92,83409.1,0.96525,0.52892,1.67784,0.80968,0.86227,0.85969,0.53062,1.33519,0.70754,2.02761,0.0001101,0.0001101,0.0001101
93,84482.8,0.94738,0.52311,1.67155,0.80929,0.85974,0.85652,0.5328,1.33776,0.71988,2.02721,9.91012e-05,9.91012e-05,9.91012e-05
94,85553.8,0.94509,0.51151,1.65863,0.82377,0.82922,0.86165,0.54222,1.34055,0.70662,2.02812,8.81023e-05,8.81023e-05,8.81023e-05
95,86695,0.9273,0.50714,1.65111,0.81455,0.84232,0.85718,0.53386,1.33669,0.72492,2.03417,7.71034e-05,7.71034e-05,7.71034e-05
96,87865.2,0.9292,0.50153,1.65449,0.81826,0.83882,0.863,0.54047,1.33132,0.71259,2.03729,6.61045e-05,6.61045e-05,6.61045e-05
97,88866.4,0.93195,0.50387,1.64784,0.83276,0.81672,0.85781,0.53798,1.32869,0.7162,2.02989,5.51056e-05,5.51056e-05,5.51056e-05
98,89808,0.92453,0.49764,1.65636,0.81271,0.84204,0.85706,0.53559,1.32789,0.70821,2.03089,4.41067e-05,4.41067e-05,4.41067e-05
99,90765.4,0.92247,0.49631,1.64733,0.80574,0.85316,0.86128,0.53884,1.32705,0.70938,2.03329,3.31078e-05,3.31078e-05,3.31078e-05
100,91835.1,0.91106,0.49976,1.63992,0.82057,0.83487,0.86327,0.54095,1.32811,0.70498,2.03147,2.21089e-05,2.21089e-05,2.21089e-05
