epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,12667.2,1.10058,1.02701,1.41044,0.82959,0.85106,0.92986,0.62101,1.1353,0.92128,1.62742,0.000660045,0.000660045,0.000660045
43,12891.6,1.111,1.02325,1.41115,0.83911,0.9222,0.914,0.62812,1.11088,0.97569,1.58333,0.000649046,0.000649046,0.000649046
44,13115.3,1.08658,1.00978,1.38458,0.86233,0.91539,0.92643,0.64486,1.08309,0.87648,1.56937,0.000638047,0.000638047,0.000638047
45,13334.8,1.10529,0.97622,1.41694,0.87624,0.83521,0.90993,0.64133,1.06616,0.9098,1.56761,0.000627048,0.000627048,0.000627048
46,13561.5,1.10939,0.99553,1.40849,0.88551,0.90246,0.94573,0.63741,1.08819,0.8221,1.56723,0.000616049,0.000616049,0.000616049
47,13793.3,1.10906,1.00566,1.40761,0.8913,0.90303,0.94061,0.61029,1.1683,0.82606,1.61053,0.000605051,0.000605051,0.000605051
48,14005.6,1.10503,1.00416,1.39556,0.80977,0.87632,0.91553,0.65754,1.05748,0.85139,1.53522,0.000594052,0.000594052,0.000594052
49,14219.3,1.04608,0.91951,1.36864,0.84428,0.94208,0.95284,0.69056,1.02528,0.74492,1.49921,0.000583053,0.000583053,0.000583053
50,14411.2,1.07377,0.91078,1.36926,0.87002,0.92267,0.95533,0.6998,1.00835,0.76886,1.4848,0.000572054,0.000572054,0.000572054
51,14599.3,1.06789,0.88796,1.37665,0.90347,0.92997,0.95314,0.68812,0.99857,0.7443,1.47462,0.000561055,0.000561055,0.000561055
52,14780,1.08193,0.89818,1.3766,0.82659,0.915,0.92305,0.65984,1.02579,0.82416,1.5095,0.000550056,0.000550056,0.000550056
53,14958.5,1.05348,0.92281,1.34681,0.87314,0.93812,0.95067,0.69624,0.99985,0.7098,1.48309,0.000539057,0.000539057,0.000539057
54,15134.1,1.08485,0.88274,1.38083,0.93884,0.93267,0.96725,0.69212,1.04645,0.68639,1.49225,0.000528058,0.000528058,0.000528058
55,15312.4,1.09992,0.8783,1.38093,0.92028,0.93592,0.96036,0.70095,1.07195,0.6996,1.51287,0.000517059,0.000517059,0.000517059
56,15487.8,1.04086,0.85924,1.34434,0.93269,0.92236,0.96605,0.7072,1.04316,0.69183,1.49181,0.00050606,0.00050606,0.00050606
57,15666.9,1.07705,0.90374,1.38222,0.92431,0.91896,0.95901,0.69451,1.02225,0.68077,1.49518,0.000495062,0.000495062,0.000495062
58,15885.8,0.9972,0.80709,1.3138,0.92085,0.95299,0.97644,0.69452,1.01025,0.6378,1.46799,0.000484063,0.000484063,0.000484063
59,16138,1.02755,0.8334,1.34767,0.93985,0.92988,0.97969,0.75516,0.94129,0.61778,1.42514,0.000473064,0.000473064,0.000473064
