epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,20657.8,1.16853,1.01614,1.59424,0.69159,0.84163,0.79506,0.47859,1.40551,0.84759,2.11264,0.000847026,0.000847026,0.000847026
26,21483.5,1.17737,1.01743,1.59772,0.74945,0.7967,0.7893,0.46918,1.43599,0.81608,2.13635,0.000836027,0.000836027,0.000836027
27,22312.2,1.1789,0.99019,1.60102,0.6797,0.77006,0.75481,0.45197,1.40977,0.85691,2.11838,0.000825029,0.000825029,0.000825029
28,23138.8,1.17212,0.9722,1.58403,0.66586,0.84861,0.76165,0.45867,1.40505,0.84158,2.10256,0.00081403,0.00081403,0.00081403
29,23963.2,1.16222,0.98647,1.58815,0.71667,0.81452,0.80317,0.48183,1.40085,0.83414,2.09549,0.000803031,0.000803031,0.000803031
30,24777,1.19212,0.99764,1.59875,0.65169,0.79913,0.77897,0.46486,1.38436,0.91597,2.08958,0.000792032,0.000792032,0.000792032
31,25598,1.16771,0.98567,1.5949,0.73438,0.79728,0.81206,0.48479,1.39588,0.8139,2.08908,0.000781033,0.000781033,0.000781033
32,26418.7,1.16202,0.97218,1.57736,0.74551,0.81504,0.83903,0.50413,1.41047,0.80391,2.09101,0.000770034,0.000770034,0.000770034
33,27238.8,1.16526,0.98149,1.59087,0.7048,0.83734,0.8165,0.50323,1.37314,0.7926,2.06506,0.000759035,0.000759035,0.000759035
34,28040.1,1.16396,0.96075,1.58207,0.66847,0.85053,0.78079,0.46574,1.42855,0.82394,2.13103,0.000748036,0.000748036,0.000748036
35,28865.1,1.16217,0.95387,1.59181,0.7975,0.78194,0.84188,0.50677,1.40302,0.77629,2.09031,0.000737037,0.000737037,0.000737037
36,29685.7,1.14509,0.95278,1.57832,0.72791,0.83924,0.82337,0.50163,1.36788,0.79418,2.04533,0.000726038,0.000726038,0.000726038
37,30509.7,1.15494,0.95594,1.57026,0.72301,0.84556,0.82627,0.50799,1.39112,0.75195,2.06945,0.00071504,0.00071504,0.00071504
38,31356.8,1.14789,0.94881,1.57385,0.75718,0.8563,0.82669,0.48851,1.42425,0.79594,2.07028,0.000704041,0.000704041,0.000704041
39,32504,1.14656,0.94285,1.57805,0.70695,0.84455,0.80739,0.49614,1.37964,0.7806,2.05535,0.000693042,0.000693042,0.000693042
40,33722.8,1.14656,0.92958,1.57585,0.76212,0.80319,0.83558,0.51544,1.35979,0.75502,2.03783,0.000682043,0.000682043,0.000682043
41,34816.3,1.13305,0.92324,1.55372,0.75319,0.80513,0.82166,0.50578,1.3469,0.76116,2.05182,0.000671044,0.000671044,0.000671044
42,35942.3,1.1388,0.91407,1.56404,0.70862,0.8688,0.82077,0.50273,1.36003,0.76988,2.05499,0.000660045,0.000660045,0.000660045
43,36984.9,1.12127,0.93061,1.56353,0.74182,0.7786,0.77588,0.47681,1.35529,0.82058,2.04589,0.000649046,0.000649046,0.000649046
44,37850.2,1.12963,0.93483,1.56918,0.70621,0.86552,0.81521,0.50925,1.34926,0.76434,2.01926,0.000638047,0.000638047,0.000638047
45,38693,1.1368,0.91624,1.566,0.75449,0.8387,0.83705,0.51488,1.37737,0.79634,2.06056,0.000627048,0.000627048,0.000627048
46,39512,1.13835,0.91654,1.56196,0.73342,0.84333,0.84481,0.51675,1.35191,0.75614,2.03801,0.000616049,0.000616049,0.000616049
47,40336.6,1.12346,0.91038,1.55486,0.74009,0.85179,0.8203,0.49901,1.39261,0.75648,2.05669,0.000605051,0.000605051,0.000605051
48,41169.1,1.11428,0.9109,1.55024,0.77425,0.85341,0.83996,0.52305,1.35589,0.75402,2.0519,0.000594052,0.000594052,0.000594052
49,41991.6,1.11908,0.89174,1.54814,0.74068,0.86046,0.80821,0.50589,1.33658,0.75932,2.03294,0.000583053,0.000583053,0.000583053
50,42826.4,1.1264,0.89538,1.56303,0.74554,0.8477,0.84243,0.52505,1.34079,0.72189,2.02402,0.000572054,0.000572054,0.000572054
51,43671.6,1.10985,0.90092,1.54675,0.76475,0.84908,0.82711,0.50956,1.35874,0.74354,2.03959,0.000561055,0.000561055,0.000561055
52,44514.2,1.11929,0.88357,1.55708,0.79418,0.79621,0.80768,0.49672,1.35601,0.77009,2.03987,0.000550056,0.000550056,0.000550056
53,45354.7,1.10786,0.86697,1.55307,0.80606,0.83775,0.82561,0.51012,1.35591,0.73295,2.03778,0.000539057,0.000539057,0.000539057
54,46344.5,1.11169,0.88865,1.54094,0.7296,0.83945,0.82722,0.51258,1.3538,0.75759,2.03734,0.000528058,0.000528058,0.000528058
55,47451.1,1.10545,0.88051,1.54501,0.76536,0.83719,0.83549,0.52393,1.34465,0.73548,2.02394,0.000517059,0.000517059,0.000517059
56,48490.5,1.11346,0.87356,1.54688,0.78466,0.80877,0.82379,0.50832,1.3574,0.74904,2.03269,0.00050606,0.00050606,0.00050606
57,49515.3,1.1147,0.87878,1.54603,0.77298,0.85535,0.85379,0.53676,1.34277,0.71991,2.03691,0.000495062,0.000495062,0.000495062
58,50557.5,1.09993,0.86602,1.54615,0.76808,0.88541,0.8601,0.5312,1.34524,0.74455,2.03416,0.000484063,0.000484063,0.000484063
59,51581.8,1.10203,0.8598,1.53056,0.77762,0.85947,0.85171,0.52692,1.35911,0.71624,2.03627,0.000473064,0.000473064,0.000473064
60,52478.8,1.09941,0.84806,1.53479,0.75637,0.86753,0.85182,0.53653,1.31347,0.7359,2.01206,0.000462065,0.000462065,0.000462065
61,53315.7,1.09707,0.86645,1.54388,0.76688,0.84485,0.8331,0.51745,1.32805,0.73427,2.02054,0.000451066,0.000451066,0.000451066
62,54164,1.09423,0.83886,1.53144,0.80667,0.83068,0.85605,0.52846,1.35979,0.71921,2.03095,0.000440067,0.000440067,0.000440067
63,55014,1.09039,0.84098,1.52616,0.75089,0.89607,0.85681,0.5347,1.34652,0.72787,2.0296,0.000429068,0.000429068,0.000429068
64,55858.7,1.09534,0.85436,1.53467,0.77947,0.82096,0.8361,0.51145,1.3455,0.76333,2.02749,0.000418069,0.000418069,0.000418069
65,56694.3,1.09094,0.84031,1.53332,0.72029,0.8847,0.82041,0.51366,1.33708,0.72633,2.02098,0.00040707,0.00040707,0.00040707
66,57532.5,1.0789,0.84838,1.52522,0.80484,0.8339,0.84306,0.52553,1.31922,0.71908,2.0327,0.000396071,0.000396071,0.000396071
67,58373,1.07328,0.84032,1.51798,0.78076,0.83778,0.83619,0.52121,1.33556,0.73707,2.00765,0.000385073,0.000385073,0.000385073
68,59210.8,1.07302,0.81726,1.51925,0.81073,0.82156,0.84659,0.52793,1.34203,0.71304,2.03144,0.000374074,0.000374074,0.000374074
69,60040.9,1.08948,0.83465,1.52878,0.76975,0.88032,0.85002,0.52709,1.35011,0.71216,2.04491,0.000363075,0.000363075,0.000363075
70,60868.8,1.07872,0.81929,1.52616,0.75013,0.88679,0.86093,0.52668,1.35379,0.71098,2.0351,0.000352076,0.000352076,0.000352076
71,61835.2,1.08475,0.82361,1.52268,0.78662,0.87384,0.86251,0.53597,1.35627,0.71534,2.04093,0.000341077,0.000341077,0.000341077
72,63158.6,1.06192,0.81745,1.51422,0.76209,0.84824,0.84042,0.52509,1.34608,0.72754,2.03085,0.000330078,0.000330078,0.000330078
73,64462,1.0633,0.82809,1.52113,0.75139,0.85956,0.84655,0.53252,1.34198,0.72383,2.02614,0.000319079,0.000319079,0.000319079
74,65593.4,1.06338,0.79963,1.51518,0.74482,0.87243,0.84916,0.52616,1.35813,0.71356,2.04525,0.00030808,0.00030808,0.00030808
75,66429.3,1.05713,0.8085,1.50297,0.77912,0.84869,0.86119,0.54016,1.35859,0.71358,2.02763,0.000297081,0.000297081,0.000297081
76,67261.5,1.05824,0.79362,1.50625,0.81713,0.83084,0.85245,0.53139,1.35221,0.71711,2.02454,0.000286083,0.000286083,0.000286083
77,68090.2,1.04619,0.79168,1.50048,0.80032,0.8466,0.8591,0.53706,1.34969,0.71511,2.03147,0.000275084,0.000275084,0.000275084
78,68917.1,1.05676,0.80735,1.50462,0.81354,0.85083,0.869,0.53861,1.34165,0.70687,2.02417,0.000264085,0.000264085,0.000264085
79,69743.5,1.04769,0.77892,1.49695,0.79378,0.85108,0.85663,0.54015,1.33299,0.70984,2.02131,0.000253086,0.000253086,0.000253086
80,70562.2,1.05782,0.80507,1.50608,0.78932,0.82449,0.85137,0.52474,1.36239,0.71253,2.03106,0.000242087,0.000242087,0.000242087
81,71381.7,1.04033,0.80216,1.4983,0.78543,0.84837,0.86548,0.541,1.34284,0.69609,2.04092,0.000231088,0.000231088,0.000231088
82,72197.8,1.05026,0.78662,1.5084,0.79421,0.83071,0.85827,0.53902,1.34986,0.70449,2.03595,0.000220089,0.000220089,0.000220089
83,73034.5,1.03181,0.7769,1.49283,0.82032,0.85315,0.86718,0.54136,1.33586,0.69375,2.02955,0.00020909,0.00020909,0.00020909
84,73865.4,1.03338,0.77188,1.48697,0.77085,0.8492,0.84976,0.53105,1.34076,0.7216,2.01882,0.000198091,0.000198091,0.000198091
85,74692.7,1.0192,0.76585,1.47686,0.79027,0.8559,0.87147,0.54093,1.33323,0.69603,2.03013,0.000187092,0.000187092,0.000187092
86,75520.1,1.04284,0.77241,1.49426,0.75714,0.86026,0.83698,0.52179,1.3551,0.73635,2.04607,0.000176094,0.000176094,0.000176094
87,76346,1.03217,0.76133,1.49079,0.79598,0.853,0.86544,0.53867,1.34368,0.70283,2.02379,0.000165095,0.000165095,0.000165095
88,77176.5,1.03111,0.76311,1.49182,0.78228,0.88487,0.85615,0.53159,1.34653,0.70907,2.03453,0.000154096,0.000154096,0.000154096
89,77998.5,1.02841,0.75297,1.48581,0.78712,0.88009,0.86264,0.53901,1.32337,0.7074,2.02263,0.000143097,0.000143097,0.000143097
90,78813.6,1.01693,0.75068,1.47186,0.7977,0.87499,0.86356,0.53908,1.34832,0.71085,2.0531,0.000132098,0.000132098,0.000132098
91,79618.7,0.96925,0.5765,1.68101,0.81514,0.84505,0.87815,0.54487,1.34757,0.71102,2.03035,0.000121099,0.000121099,0.000121099
92,80428.5,0.96023,0.53482,1.66841,0.80836,0.83541,0.85863,0.53944,1.33406,0.7239,2.03455,0.0001101,0.0001101,0.0001101
93,81232.1,0.95258,0.52813,1.67007,0.7834,0.84693,0.86563,0.53924,1.33764,0.71534,2.03412,9.91012e-05,9.91012e-05,9.91012e-05
94,82108.6,0.9483,0.52109,1.66348,0.81719,0.82223,0.86756,0.54348,1.33387,0.71135,2.02978,8.81023e-05,8.81023e-05,8.81023e-05
95,82925.7,0.93436,0.51592,1.65334,0.79762,0.87008,0.87676,0.5538,1.33251,0.69438,2.03505,7.71034e-05,7.71034e-05,7.71034e-05
96,83745.2,0.92961,0.50399,1.65477,0.75151,0.90908,0.86678,0.54044,1.33683,0.70057,2.03876,6.61045e-05,6.61045e-05,6.61045e-05
97,84564.3,0.92913,0.51275,1.65665,0.76531,0.89884,0.86985,0.54542,1.32903,0.69498,2.02302,5.51056e-05,5.51056e-05,5.51056e-05
98,85390.9,0.92461,0.50694,1.64162,0.76929,0.876,0.86907,0.54435,1.32981,0.69586,2.02853,4.41067e-05,4.41067e-05,4.41067e-05
99,86218.2,0.92776,0.49444,1.64277,0.77323,0.88767,0.87463,0.54644,1.3309,0.69442,2.03143,3.31078e-05,3.31078e-05,3.31078e-05
100,87032.6,0.91972,0.49891,1.64002,0.76269,0.89566,0.86941,0.54667,1.33172,0.6913,2.03074,2.21089e-05,2.21089e-05,2.21089e-05
