epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,180.778,0.79338,0.86129,1.16885,0.75986,0.51667,0.68305,0.40133,1.65823,1.82976,1.44398,2.84938e-05,2.84938e-05,2.84938e-05
64,183.352,0.62466,0.64284,1.06701,0.75986,0.51667,0.68305,0.40133,1.65823,1.82976,1.44398,2.82112e-05,2.82112e-05,2.82112e-05
65,185.807,0.68991,0.69881,1.23884,0.75986,0.51667,0.68305,0.40133,1.65823,1.82976,1.44398,2.7905e-05,2.7905e-05,2.7905e-05
66,188.355,0.69747,0.95807,1.09054,0.81568,0.48629,0.60057,0.33628,1.69237,1.88341,1.45089,2.75753e-05,2.75753e-05,2.75753e-05
67,190.89,0.73382,1.13706,1.10265,0.81568,0.48629,0.60057,0.33628,1.69237,1.88341,1.45089,2.7222e-05,2.7222e-05,2.7222e-05
68,194.286,1.01882,1.75809,1.37925,0.81568,0.48629,0.60057,0.33628,1.69237,1.88341,1.45089,2.68451e-05,2.68451e-05,2.68451e-05
69,197.082,0.60994,1.11024,1.10403,0.83203,0.48397,0.5576,0.29639,1.69927,1.94551,1.44073,2.64447e-05,2.64447e-05,2.64447e-05
70,199.64,1.04556,0.88649,1.48341,0.83203,0.48397,0.5576,0.29639,1.69927,1.94551,1.44073,2.60207e-05,2.60207e-05,2.60207e-05
71,202.045,0.94775,1.26443,1.32498,0.83203,0.48397,0.5576,0.29639,1.69927,1.94551,1.44073,2.55731e-05,2.55731e-05,2.55731e-05
72,204.634,0.606,0.643,1.09314,0.83001,0.47696,0.55702,0.28211,1.78743,1.98638,1.47713,2.5102e-05,2.5102e-05,2.5102e-05
73,207.161,0.68753,0.93288,1.05113,0.83001,0.47696,0.55702,0.28211,1.78743,1.98638,1.47713,2.46073e-05,2.46073e-05,2.46073e-05
74,209.671,0.79614,0.63606,1.24821,0.83001,0.47696,0.55702,0.28211,1.78743,1.98638,1.47713,2.40891e-05,2.40891e-05,2.40891e-05
75,212.252,0.71171,0.54759,1.13335,0.824,0.47043,0.57324,0.2862,1.82723,1.98874,1.49131,2.35472e-05,2.35472e-05,2.35472e-05
76,214.656,0.6356,0.74799,1.12804,0.824,0.47043,0.57324,0.2862,1.82723,1.98874,1.49131,2.29819e-05,2.29819e-05,2.29819e-05
77,217.049,0.69488,0.6546,1.1264,0.824,0.47043,0.57324,0.2862,1.82723,1.98874,1.49131,2.23929e-05,2.23929e-05,2.23929e-05
78,219.436,0.88713,1.02711,1.20743,0.83851,0.46667,0.59903,0.29404,1.83365,2.00685,1.49983,2.17805e-05,2.17805e-05,2.17805e-05
79,223.148,0.57363,0.79271,1.07843,0.83851,0.46667,0.59903,0.29404,1.83365,2.00685,1.49983,2.11444e-05,2.11444e-05,2.11444e-05
80,225.837,0.75987,0.74341,1.22016,0.83851,0.46667,0.59903,0.29404,1.83365,2.00685,1.49983,2.04848e-05,2.04848e-05,2.04848e-05
81,228.603,0.53012,0.51771,0.98542,0.82399,0.46925,0.57355,0.288,1.85736,2.04169,1.53895,1.98016e-05,1.98016e-05,1.98016e-05
82,231.16,0.80844,0.67633,1.14237,0.82399,0.46925,0.57355,0.288,1.85736,2.04169,1.53895,1.90949e-05,1.90949e-05,1.90949e-05
83,233.558,0.82473,0.87437,1.23915,0.82399,0.46925,0.57355,0.288,1.85736,2.04169,1.53895,1.83646e-05,1.83646e-05,1.83646e-05
84,236.161,0.78829,0.56571,1.20711,0.8271,0.48308,0.60058,0.30108,1.85534,2.07333,1.54377,1.76107e-05,1.76107e-05,1.76107e-05
85,238.494,0.58856,0.75566,1.12124,0.8271,0.48308,0.60058,0.30108,1.85534,2.07333,1.54377,1.68333e-05,1.68333e-05,1.68333e-05
86,240.989,0.76855,0.65982,1.1188,0.8271,0.48308,0.60058,0.30108,1.85534,2.07333,1.54377,1.60323e-05,1.60323e-05,1.60323e-05
87,243.337,0.76439,0.79667,1.06902,0.8271,0.48308,0.60058,0.30108,1.85534,2.07333,1.54377,1.52077e-05,1.52077e-05,1.52077e-05
88,245.66,0.82906,0.87762,1.41054,0.83703,0.47856,0.59951,0.30061,1.86764,2.09081,1.52394,1.43596e-05,1.43596e-05,1.43596e-05
89,247.961,0.97814,0.96726,1.46741,0.83703,0.47856,0.59951,0.30061,1.86764,2.09081,1.52394,1.34879e-05,1.34879e-05,1.34879e-05
90,250.244,0.6474,0.62916,1.00129,0.83703,0.47856,0.59951,0.30061,1.86764,2.09081,1.52394,1.25927e-05,1.25927e-05,1.25927e-05
91,253.495,0.47187,0.5156,0.89502,0.83703,0.47856,0.59951,0.30061,1.86764,2.09081,1.52394,1.16739e-05,1.16739e-05,1.16739e-05
92,256.175,0.69854,0.67639,0.9789,0.81662,0.48514,0.55608,0.29281,1.86089,2.02134,1.50656,1.07315e-05,1.07315e-05,1.07315e-05
93,258.757,0.48599,0.46398,0.99844,0.81662,0.48514,0.55608,0.29281,1.86089,2.02134,1.50656,9.76562e-06,9.76562e-06,9.76562e-06
94,261.306,0.54263,0.48388,0.88672,0.81662,0.48514,0.55608,0.29281,1.86089,2.02134,1.50656,8.77613e-06,8.77613e-06,8.77613e-06
95,263.722,0.43918,0.46196,0.90595,0.81662,0.48514,0.55608,0.29281,1.86089,2.02134,1.50656,7.76308e-06,7.76308e-06,7.76308e-06
96,266.261,0.46076,0.51427,0.97397,0.83417,0.46667,0.54876,0.29451,1.87468,2.0211,1.50002,6.72648e-06,6.72648e-06,6.72648e-06
97,268.689,0.7066,0.63251,1.06309,0.83417,0.46667,0.54876,0.29451,1.87468,2.0211,1.50002,5.6663e-06,5.6663e-06,5.6663e-06
98,271.294,0.52447,0.48979,0.91395,0.83417,0.46667,0.54876,0.29451,1.87468,2.0211,1.50002,4.58257e-06,4.58257e-06,4.58257e-06
99,273.776,0.47963,0.46758,0.91225,0.83417,0.46667,0.54876,0.29451,1.87468,2.0211,1.50002,3.47528e-06,3.47528e-06,3.47528e-06
100,276.226,0.55971,0.52152,1.02619,0.82859,0.46667,0.57733,0.3549,1.81017,1.8508,1.47816,2.34442e-06,2.34442e-06,2.34442e-06
