epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,33775.1,1.17728,0.94476,1.59316,0.69826,0.82619,0.76065,0.44013,1.53353,0.84159,2.28578,0.000781033,0.000781033,0.000781033
32,34860.5,1.17992,0.93998,1.59758,0.70705,0.86533,0.79711,0.49371,1.36968,0.79182,2.10555,0.000770034,0.000770034,0.000770034
33,35936.2,1.17071,0.94356,1.59645,0.69716,0.82073,0.78216,0.4835,1.38896,0.78048,2.09233,0.000759035,0.000759035,0.000759035
34,37007.1,1.17885,0.95073,1.59967,0.70429,0.82831,0.79054,0.49237,1.36953,0.74479,2.1254,0.000748036,0.000748036,0.000748036
35,38095.2,1.1563,0.94586,1.58942,0.67774,0.80211,0.7661,0.45486,1.44594,0.81769,2.20623,0.000737037,0.000737037,0.000737037
36,39192.3,1.1458,0.92359,1.58851,0.74857,0.85145,0.82063,0.50697,1.34811,0.72653,2.10153,0.000726038,0.000726038,0.000726038
37,40293.2,1.16315,0.91569,1.59052,0.72537,0.80212,0.80955,0.50153,1.37339,0.73112,2.09742,0.00071504,0.00071504,0.00071504
38,41431.8,1.14676,0.92037,1.57246,0.72272,0.78845,0.80196,0.49522,1.35673,0.7599,2.07692,0.000704041,0.000704041,0.000704041
39,42535,1.14506,0.91159,1.57479,0.73603,0.80637,0.82463,0.50668,1.3946,0.7563,2.115,0.000693042,0.000693042,0.000693042
40,43637.1,1.14758,0.89402,1.57951,0.71859,0.83299,0.78964,0.47718,1.3646,0.77479,2.11266,0.000682043,0.000682043,0.000682043
41,44738.8,1.15639,0.90163,1.58429,0.77464,0.7927,0.81759,0.49933,1.39495,0.72618,2.09542,0.000671044,0.000671044,0.000671044
42,45825.4,1.14767,0.91327,1.58047,0.75797,0.8317,0.82853,0.51558,1.34866,0.74378,2.08432,0.000660045,0.000660045,0.000660045
43,46912.7,1.14439,0.90072,1.57893,0.76369,0.84738,0.83629,0.51508,1.39774,0.72899,2.12119,0.000649046,0.000649046,0.000649046
44,47942.8,1.14646,0.89288,1.5738,0.68415,0.83597,0.78724,0.48455,1.37591,0.78043,2.07854,0.000638047,0.000638047,0.000638047
45,48977.3,1.15262,0.89131,1.5811,0.76837,0.77628,0.82591,0.50975,1.3766,0.75669,2.11121,0.000627048,0.000627048,0.000627048
46,50023.8,1.13757,0.8963,1.56563,0.74479,0.79496,0.81818,0.51728,1.34388,0.7211,2.06111,0.000616049,0.000616049,0.000616049
47,51061.6,1.13108,0.88305,1.56381,0.77227,0.80789,0.79623,0.49867,1.3647,0.72328,2.09714,0.000605051,0.000605051,0.000605051
48,52087.8,1.13774,0.88728,1.56896,0.7459,0.84483,0.82173,0.5214,1.35739,0.71412,2.05651,0.000594052,0.000594052,0.000594052
49,53111.9,1.13497,0.86554,1.56369,0.73969,0.82908,0.79268,0.49508,1.36205,0.72889,2.07,0.000583053,0.000583053,0.000583053
50,54145.3,1.131,0.86171,1.55772,0.79296,0.79232,0.84506,0.53584,1.37303,0.67072,2.07014,0.000572054,0.000572054,0.000572054
51,55183.1,1.13596,0.8667,1.56109,0.78544,0.84078,0.84144,0.52052,1.36786,0.69493,2.09028,0.000561055,0.000561055,0.000561055
52,56218.7,1.11935,0.86197,1.55292,0.82213,0.81846,0.85719,0.54626,1.3479,0.72796,2.11093,0.000550056,0.000550056,0.000550056
53,57260.6,1.12236,0.88094,1.5604,0.74793,0.87889,0.84904,0.51915,1.39411,0.67675,2.11202,0.000539057,0.000539057,0.000539057
54,58312.4,1.1242,0.85044,1.56392,0.7956,0.82617,0.8637,0.54443,1.37485,0.66634,2.06247,0.000528058,0.000528058,0.000528058
55,59345.6,1.11769,0.84628,1.5589,0.77829,0.82817,0.85848,0.52683,1.36158,0.68215,2.08395,0.000517059,0.000517059,0.000517059
56,60377.6,1.12355,0.85252,1.55972,0.76737,0.81696,0.82964,0.52293,1.32902,0.70705,2.04455,0.00050606,0.00050606,0.00050606
57,61414.3,1.11332,0.8611,1.56072,0.80405,0.79999,0.84154,0.52068,1.36358,0.68391,2.07031,0.000495062,0.000495062,0.000495062
58,62456.2,1.12222,0.84367,1.55278,0.77519,0.85199,0.85774,0.53644,1.34475,0.67125,2.05306,0.000484063,0.000484063,0.000484063
59,63496.7,1.10623,0.83846,1.54033,0.77827,0.8607,0.86791,0.54622,1.3521,0.65961,2.05417,0.000473064,0.000473064,0.000473064
60,64544.4,1.11934,0.82819,1.5597,0.83975,0.80427,0.87012,0.54541,1.3537,0.6468,2.07062,0.000462065,0.000462065,0.000462065
61,65591,1.10009,0.83605,1.54117,0.79877,0.84827,0.84656,0.52719,1.35936,0.67439,2.05712,0.000451066,0.000451066,0.000451066
62,66623.8,1.11127,0.83275,1.55678,0.80485,0.85531,0.85975,0.53895,1.34856,0.67103,2.07493,0.000440067,0.000440067,0.000440067
63,67655.6,1.11239,0.81312,1.53908,0.82351,0.81181,0.86848,0.54326,1.36859,0.66989,2.08148,0.000429068,0.000429068,0.000429068
64,68687.5,1.10939,0.83009,1.54477,0.79983,0.84014,0.86196,0.5482,1.33454,0.63582,2.04257,0.000418069,0.000418069,0.000418069
65,69818.2,1.10324,0.81933,1.54502,0.79543,0.86057,0.86458,0.55117,1.33512,0.64901,2.05181,0.00040707,0.00040707,0.00040707
66,71110,1.09429,0.82114,1.53328,0.78381,0.82851,0.84741,0.53457,1.35542,0.66438,2.04643,0.000396071,0.000396071,0.000396071
67,72401.2,1.1063,0.81683,1.54038,0.75726,0.87153,0.84171,0.53551,1.34695,0.68611,2.06042,0.000385073,0.000385073,0.000385073
68,73475.7,1.09239,0.81602,1.53145,0.82219,0.83582,0.86915,0.5546,1.33817,0.64599,2.06274,0.000374074,0.000374074,0.000374074
69,74478.9,1.11064,0.82025,1.5476,0.76858,0.87186,0.8461,0.53498,1.34806,0.64152,2.03491,0.000363075,0.000363075,0.000363075
70,75483,1.09028,0.79927,1.53728,0.82937,0.80784,0.86804,0.54114,1.34023,0.64404,2.03385,0.000352076,0.000352076,0.000352076
71,76518.9,1.07547,0.80599,1.5301,0.75022,0.87238,0.85448,0.54204,1.337,0.65923,2.04366,0.000341077,0.000341077,0.000341077
72,77730.1,1.10306,0.80215,1.54421,0.79717,0.8483,0.87173,0.54535,1.36834,0.65462,2.06806,0.000330078,0.000330078,0.000330078
73,79301.5,1.08625,0.79843,1.53269,0.78449,0.83542,0.86107,0.54218,1.3485,0.64932,2.04334,0.000319079,0.000319079,0.000319079
74,80402.2,1.0864,0.8108,1.53493,0.82107,0.80574,0.86242,0.54217,1.37383,0.62311,2.04577,0.00030808,0.00030808,0.00030808
75,81351.5,1.07404,0.7993,1.52795,0.83043,0.82748,0.86881,0.54941,1.3323,0.61845,2.01702,0.000297081,0.000297081,0.000297081
76,82160.5,1.07063,0.79346,1.5271,0.81655,0.84611,0.86718,0.54561,1.3394,0.62231,2.04489,0.000286083,0.000286083,0.000286083
77,82967.1,1.06712,0.79193,1.51988,0.78326,0.85056,0.86488,0.54925,1.34191,0.65378,2.06391,0.000275084,0.000275084,0.000275084
78,83808.1,1.07031,0.79403,1.52222,0.79961,0.85437,0.86005,0.54741,1.35932,0.6366,2.06872,0.000264085,0.000264085,0.000264085
79,84882.2,1.07148,0.78006,1.52521,0.81631,0.82995,0.87034,0.55602,1.33933,0.62167,2.03949,0.000253086,0.000253086,0.000253086
80,85931,1.07864,0.79036,1.53274,0.80738,0.82347,0.85745,0.54561,1.35355,0.6268,2.05168,0.000242087,0.000242087,0.000242087
81,86838.9,1.06176,0.77463,1.51405,0.77582,0.85258,0.86341,0.54079,1.35631,0.6187,2.05731,0.000231088,0.000231088,0.000231088
82,87697.6,1.07402,0.77894,1.52769,0.77029,0.8861,0.87264,0.55607,1.33823,0.62662,2.04415,0.000220089,0.000220089,0.000220089
83,88550.5,1.07959,0.77751,1.52983,0.79311,0.8709,0.86115,0.54966,1.33451,0.63833,2.02856,0.00020909,0.00020909,0.00020909
84,89422.8,1.05933,0.77372,1.51112,0.79228,0.8722,0.88162,0.55365,1.35273,0.61919,2.04165,0.000198091,0.000198091,0.000198091
85,90309.1,1.06806,0.76491,1.5102,0.76451,0.90092,0.86406,0.54689,1.33379,0.62714,2.03408,0.000187092,0.000187092,0.000187092
86,91193.8,1.06138,0.77269,1.51397,0.76721,0.90299,0.86867,0.55714,1.33023,0.63623,2.04334,0.000176094,0.000176094,0.000176094
87,92087.5,1.06332,0.74827,1.50964,0.79203,0.87764,0.86823,0.5593,1.32771,0.62273,2.03662,0.000165095,0.000165095,0.000165095
88,92970.3,1.05565,0.74793,1.5062,0.81657,0.84361,0.87572,0.55791,1.33604,0.61501,2.03706,0.000154096,0.000154096,0.000154096
89,93852.2,1.0487,0.75301,1.50394,0.7738,0.89548,0.87758,0.55928,1.33008,0.60705,2.0363,0.000143097,0.000143097,0.000143097
90,94734.3,1.04663,0.74031,1.50328,0.77204,0.89447,0.87359,0.55775,1.34187,0.60903,2.04147,0.000132098,0.000132098,0.000132098
91,95605.8,1.01872,0.54852,1.73453,0.78326,0.85495,0.86537,0.54335,1.33921,0.64921,2.03188,0.000121099,0.000121099,0.000121099
92,96486.4,0.99491,0.5171,1.72577,0.7987,0.87333,0.86927,0.55574,1.32565,0.63535,2.02469,0.0001101,0.0001101,0.0001101
93,97354,0.998,0.51891,1.71572,0.79112,0.86416,0.87451,0.56099,1.32202,0.62048,2.02174,9.91012e-05,9.91012e-05,9.91012e-05
94,98243,0.98723,0.50475,1.70429,0.80428,0.85416,0.87508,0.56168,1.3281,0.61836,2.03481,8.81023e-05,8.81023e-05,8.81023e-05
95,99153.5,0.97248,0.49645,1.68708,0.80637,0.84915,0.87834,0.55686,1.33782,0.61448,2.04089,7.71034e-05,7.71034e-05,7.71034e-05
96,100030,0.98482,0.49572,1.69288,0.82607,0.82422,0.87458,0.56403,1.32117,0.60348,2.02326,6.61045e-05,6.61045e-05,6.61045e-05
97,100921,0.96898,0.49262,1.69031,0.79997,0.85792,0.87109,0.55597,1.32945,0.61324,2.03511,5.51056e-05,5.51056e-05,5.51056e-05
98,101806,0.97736,0.48125,1.68865,0.8022,0.86121,0.8731,0.5564,1.33196,0.60337,2.03402,4.41067e-05,4.41067e-05,4.41067e-05
99,102696,0.97577,0.47835,1.68224,0.79029,0.8753,0.87241,0.561,1.33009,0.60667,2.0287,3.31078e-05,3.31078e-05,3.31078e-05
100,103579,0.97333,0.48537,1.68177,0.82,0.84265,0.87932,0.56202,1.32967,0.59899,2.03147,2.21089e-05,2.21089e-05,2.21089e-05
